Listing Price (USD),"Length 
(ft)",Year,Draft(m),Displacement(t),Beam(m),Fuel capacity(L),Water tank(L),SA(m2)
0.050615114,40,2012,0.489361702,0.282997337,0.233606557,0.103918228,0.155589124,0.293101604
0.068506151,40,2015,0.468085106,0.321034614,0.262295082,0.103350369,0.27693857,0.357219251
0.040351494,42,2007,0.459574468,0.353328262,0.265027322,0.071550256,0.252769386,0.305026738
0.015782074,38,2006,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.40144385
0.086818981,38,2012,0.085106383,0.275770255,0.580601093,0.103350369,0.140986908,0.320962567
0.10685413,41.6,2006,0.50212766,0.209965766,0.646174863,0.187393526,0.218529708,0.403903743
0.039004921,40,2008,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.043936731,40,2010,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.059753954,49,2008,0.459574468,0.465462153,0.18852459,0.216922203,0.337361531,0.405882353
0.050615114,45,2009,0.45106383,0.396196272,0.275956284,0.290743896,0.115810675,0.330855615
0.020738137,38,2008,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.401550802
0.024920914,38,2009,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.401818182
0.033495255,40,2008,0.438297872,0.334347661,0.240437158,0.099375355,0.256797583,0.296096257
0.015465729,39,2008,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.080667838,49,2009,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.158172232,42,2008,0.340425532,0.280486877,0.157103825,0.07552527,0.08509567,0.286149733
0.124428822,43,2008,0.663829787,0.375313808,0.209016393,0.118682567,0.218529708,0.402941176
0.050018278,38,2014,0.480851064,0.260174971,0.233606557,0.063600227,0.055387714,0.260427807
0.043953603,40,2011,0.255319149,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.0543058,40,2012,0.468085106,0.321034614,0.262295082,0.103350369,0.27693857,0.357219251
0.06115993,40,2013,0.468085106,0.321034614,0.262295082,0.103350369,0.27693857,0.357219251
0.087873462,45,2014,0.514893617,0.362761506,0.303278689,0.097103918,0.277945619,0.443636364
0.066432337,37,2014,0.446808511,0.269684291,0.200819672,0.080068143,0.140483384,0.332887701
0.049173989,40,2013,0.489361702,0.282997337,0.233606557,0.103918228,0.155589124,0.293101604
0.052767663,40,2014,0.489361702,0.282997337,0.233606557,0.103918228,0.155589124,0.293101604
0.10685413,50,2012,0.565957447,0.528337771,0.329234973,0.126064736,0.301107754,0.518181818
0.031634446,38,2013,0.553191489,0.246861925,0.195355191,0.069278819,0.151057402,0.302192513
0.110369069,40,2011,0.438297872,0.292506657,0.191256831,0.064735945,0.142497482,0.268983957
0.149033392,47,2019,0.595744681,0.402700647,0.303278689,0.103350369,0.176233635,0.382887701
0.061511424,41,2016,0.489361702,0.298592621,0.233606557,0.103918228,0.155589124,0.315454545
0.016111775,39,2006,0.404255319,0.269494104,0.228142077,0.114707553,0.155589124,0.22657754
0.038664323,44,2006,0.480851064,0.346861925,0.229508197,0.103918228,0.189828802,0.421818182
0.039004921,43,2006,0.319148936,0.336059338,0.226775956,0.103350369,0.26183283,0.336363636
0.035114236,43,2006,0.319148936,0.336059338,0.226775956,0.103350369,0.26183283,0.336363636
0.033356766,43,2006,0.319148936,0.336059338,0.226775956,0.103350369,0.26183283,0.336363636
0.022613357,38,2005,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.40144385
0.025413005,38,2006,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.40144385
0.022337786,38,2006,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.40144385
0.017398946,38,2006,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.40144385
0.033040422,40,2006,0.438297872,0.334347661,0.240437158,0.099375355,0.256797583,0.296096257
0.028084359,40,2005,0.425531915,0.307341194,0.228142077,0.067007382,0.146022155,0.250374332
0.042179262,42,2005,0.446808511,0.362875618,0.260928962,0.103918228,0.266364552,0.290641711
0.175746924,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.175746924,42.5,2017,0.127659574,0,0.740437158,0.330494037,0.402819738,0.398395722
0.042179262,43,2008,0.29787234,0.337200456,0.25,0.103918228,0.171198389,0.373101604
0.036871705,42,2007,0.29787234,0.309623431,0.241803279,0.063032368,0.16918429,0.352941176
0.059753954,39,2013,0.480851064,0.267059719,0.233606557,0.080068143,0.094662638,0.245454545
0.084323374,50,2011,0.570212766,0.619627235,0.319672131,0.204429302,0.371097684,0.529411765
0.018980668,39,2006,0.404255319,0.269494104,0.228142077,0.114707553,0.155589124,0.22657754
0.049209139,47,2005,0.319148936,0.418486116,0.278688525,0.112436116,0.412890232,0.36315508
0.040386643,38,2006,0.523404255,0.327424876,0.202185792,0.069278819,0.18429003,0.266791444
0.026010545,38,2006,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.40144385
0.036731107,40,2006,0.438297872,0.334347661,0.240437158,0.099375355,0.256797583,0.296096257
0.03427065,46,2005,0.438297872,0.451312286,0.271857923,0.204997161,0.371097684,0.405882353
0.151269244,44,2010,0.404255319,0.62723469,0.24863388,0.500851789,0.392749245,0.443850267
0.081960281,49,2015,0.574468085,0.579497908,0.344262295,0.27370812,0.351963746,0.447647059
0.025307557,38,2009,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.401871658
0.057996485,45,2008,0.242553191,0.395207303,0.292349727,0.153321976,0.273917422,0.32342246
0.047100176,37,2014,0.480851064,0.260174971,0.233606557,0.063600227,0.055387714,0.260427807
0.045659051,40,2013,0.438297872,0.364777482,0.240437158,0.07552527,0.141993958,0.326203209
0.071704745,44,2012,0.531914894,0.370483073,0.267759563,0.103918228,0.155589124,0.323903743
0.082565905,49,2011,0.510638298,0.509319133,0.301912568,0.126064736,0.301107754,0.44973262
0.03655536,40,2006,0.438297872,0.334347661,0.240437158,0.099375355,0.256797583,0.296096257
0.043585237,45,2010,0.468085106,0.377329783,0.285519126,0.124929018,0.298590131,0.446631016
0.089279438,47,2006,0.319148936,0.418486116,0.278688525,0.112436116,0.412890232,0.36315508
0.142355009,47,2011,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.071704745,47,2012,0.063829787,0.494104222,0.740437158,0.387279955,0.342396777,0.647058824
0.173989455,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.226713533,52,2016,0.255319149,0.684290605,1,0.580352073,0.473313192,0.77540107
0.054481547,39,2005,0.09787234,0.289844047,0.525956284,0.188529245,0.382678751,0.422459893
0.082209842,39,2010,0.106382979,0.338151388,0.607923497,0.160136286,0.256797583,0.379679144
0.099461511,38.4,2014,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.099371529,38.4,2014,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.095105448,39,2012,0.110638298,0.388360593,0.678961749,0.217490062,0.140483384,0.357700535
0.101504745,42,2011,0.131914894,0.478889312,0.713114754,0.330494037,0.443101712,0.379679144
0.188963093,45.8,2017,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.176313884,51,2008,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.175974692,51,2008,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.098418278,42.5,2011,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.098418278,42.5,2011,0.174468085,0.285279574,0.632513661,0.161839864,0.295568983,0.470374332
0.195079086,45.8,2017,0.14893617,0.589197413,0.763661202,0.580352073,0.342396777,0.649197861
0.195079086,45.8,2017,0.14893617,0.589197413,0.763661202,0.580352073,0.342396777,0.649197861
0.039701582,40,2010,0.489361702,0.302015976,0.219945355,0.114707553,0.171198389,0.406417112
0.051215114,40,2010,0.489361702,0.302015976,0.219945355,0.114707553,0.171198389,0.406417112
0.026035149,39,2009,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.024316696,39,2009,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.052513533,45,2011,0.45106383,0.396196272,0.275956284,0.290743896,0.115810675,0.330855615
0.086638664,50,2013,0.70212766,0.593001141,0.37431694,0.20556502,0.342396777,0.636363636
0.163480844,56,2013,0.808510638,0.939140358,0.398907104,0.285065304,0.397784491,0.812834225
0.073843937,53,2010,0.565957447,0.567706352,0.340163934,0.124929018,0.468277946,0.614545455
0.206201054,50,2011,0.595744681,0.62723469,0.340163934,0.330494037,0.29204431,0.609625668
0.052069244,45,2017,0.514893617,0.362761506,0.303278689,0.097103918,0.277945619,0.443315508
0.184853076,46,2019,0.468085106,0.284899201,0.183060109,0.103350369,0.140986908,0.334224599
0.019833743,39,2005,0.404255319,0.269494104,0.228142077,0.114707553,0.155589124,0.22657754
0.019202109,39,2006,0.404255319,0.269494104,0.228142077,0.114707553,0.155589124,0.22657754
0.019962039,43,2005,0.404255319,0.34119437,0.293715847,0.103918228,0.256797583,0.314491979
0.063170123,49,2006,0.574468085,0.494104222,0.299180328,0.27370812,0.492950655,0.419304813
0.036264675,41,2007,0.489361702,0.322936478,0.214480874,0.114707553,0.312185297,0.390374332
0.05633884,44,2007,0.574468085,0.399011031,0.262295082,0.109028961,0.191339376,0.435828877
0.031141652,40,2007,0.29787234,0.296310384,0.221311475,0.080636002,0.156092649,0.339518717
0.078113533,55,2005,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
0.035417926,42,2006,0.361702128,0.349562571,0.233606557,0.107893242,0.171198389,0.366149733
0.094903339,43,2007,0.106382979,0.418029669,0.678961749,0.387279955,0.342396777,0.604278075
0.158172232,45.8,2016,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.159578207,51,2012,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.175746924,45.8,2018,0.14893617,0.589197413,0.763661202,0.580352073,0.342396777,0.649197861
0.045659051,45,2008,0.242553191,0.395207303,0.292349727,0.153321976,0.273917422,0.32342246
0.054446397,40,2016,0.489361702,0.339672879,0.262295082,0.103918228,0.180765358,0.288663102
0.205272408,55,2016,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
1,55,2018,1,0.539748954,0.795081967,0.329358319,0.1918429,0.934010695
0.124077329,40,2017,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.026186292,38,2008,0.438297872,0.316089768,0.226775956,0.064735945,0.132930514,0.401604278
0.049910369,45,2009,0.468085106,0.377329783,0.285519126,0.124929018,0.298590131,0.446631016
0.089455185,41,2010,0.178723404,0.53784709,0.355191257,0.608745031,0.485397784,0.530106952
0.02970123,43,2012,0.531914894,0.375427919,0.267759563,0.103918228,0.155589124,0.364652406
0.195079086,55,2016,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
0.265026362,48,2015,0.514893617,0.608216052,0.290983607,0.415672913,0.317220544,0.550481283
0.15887522,43,2018,0.663829787,0.375313808,0.209016393,0.118682567,0.218529708,0.402941176
0.034094903,43,2006,0.319148936,0.336059338,0.226775956,0.103350369,0.26183283,0.336363636
0.049173989,40,2005,0.438297872,0.242906048,0.233606557,0.064735945,0.142497482,0.329411765
0.079086116,46,2005,0.276595745,0.462000761,0.215846995,0.144804089,0.371097684,0.360695187
0.10685413,46,2006,0.276595745,0.462038798,0.215846995,0.144804089,0.371097684,0.360695187
0.043901582,44,2006,0.438297872,0.386953214,0.265027322,0.090857467,0.226082578,0.366631016
0.029841828,40,2006,0.425531915,0.307341194,0.228142077,0.067007382,0.146022155,0.250374332
0.040070299,42,2006,0.50212766,0.33910232,0.25273224,0.063032368,0.16918429,0.290641711
0.036871705,42,2005,0.446808511,0.362875618,0.260928962,0.103918228,0.266364552,0.290641711
0.04037891,49,2008,0.382978723,0.478889312,0.326502732,0.159568427,0.271903323,0.532566845
0.039602109,49,2006,0.574468085,0.494104222,0.299180328,0.27370812,0.492950655,0.419304813
0.052410545,53,2006,0.595744681,0.532141499,0.355191257,0.245315162,0.367573011,0.576791444
0.103339192,42.5,2011,0.136170213,0.479650057,0.678961749,0.387279955,0.382678751,0.566363636
0.103339192,42.5,2011,0.136170213,0.479650057,0.678961749,0.387279955,0.382678751,0.566363636
0.047100176,40,2013,0.489361702,0.302015976,0.219945355,0.114707553,0.171198389,0.406417112
0.096309315,39,2016,0.127659574,0.35488779,0.606557377,0.194207836,0.382678751,0.421925134
0.159578207,48,2015,0.221276596,0.646253328,0.732240437,0.387279955,0.382678751,0.681122995
0.138488576,48,2015,0.221276596,0.646253328,0.732240437,0.387279955,0.382678751,0.681122995
0.031634446,40,2015,0.489361702,0.282997337,0.233606557,0.103918228,0.155589124,0.293101604
0.037929701,46,2007,0.489361702,0.478889312,0.282786885,0.107893242,0.171198389,0.486363636
0.022623199,49,2009,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.016695958,40,2012,0.459574468,0.32974515,0.226775956,0.109028961,0.095669688,0.347272727
0.042179262,45,2012,0.514893617,0.362761506,0.303278689,0.097103918,0.277945619,0.443636364
0.130052724,43,2016,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.121556063,43,2008,0.106382979,0.418029669,0.678961749,0.387279955,0.342396777,0.604278075
0.099824253,43,2009,0.106382979,0.418029669,0.678961749,0.387279955,0.342396777,0.604278075
0.242754306,49,2016,0.127659574,0.588056295,0.780054645,0.522998296,0.342396777,0.550481283
0.105448155,44.6,2010,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.130052724,46,2010,0.170212766,0.417268924,0.722677596,0.394094265,0.382678751,0.7
0.263620387,53.5,2013,0.25106383,0.566375048,0.856557377,0.444065872,0.392749245,0.67315508
0.105448155,44.6,2010,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.01933181,49,2008,0.510638298,0.478889312,0.301912568,0.124929018,0.295065458,0.402941176
0.043585237,44,2012,0.553191489,0.463674401,0.286885246,0.120386144,0.216515609,0.502673797
0.06115993,49,2010,0.50212766,0.74134652,0.431693989,0.419647927,0.418932528,0.732620321
0.087873462,46,2015,0.54893617,0.410764549,0.301912568,0.124929018,0.298590131,0.405882353
0.014923726,39,2008,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.039679789,45,2011,0.574468085,0.410422214,0.275956284,0.131743328,0.256797583,0.483957219
0.120814763,53,2012,0.565957447,0.567706352,0.340163934,0.124929018,0.468277946,0.614545455
0.12080949,53,2012,0.565957447,0.567706352,0.340163934,0.124929018,0.468277946,0.614545455
0.060181371,44,2017,0.404255319,0.414225941,0.259562842,0.131743328,0.161127895,0.439893048
0.005103691,39,2006,0.382978723,0.314682389,0.229508197,0.107893242,0.171198389,0.351229947
0.029876977,43,2011,0.29787234,0.337200456,0.25,0.103918228,0.171198389,0.373101604
0.029841828,40,2011,0.255319149,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.045659051,40,2014,0.468085106,0.321034614,0.262295082,0.103350369,0.27693857,0.357219251
0.054446397,38,2017,0.480851064,0.260174971,0.233606557,0.063600227,0.055387714,0.260427807
0.282601054,48,2017,0.514893617,0.608216052,0.290983607,0.415672913,0.317220544,0.550481283
0.038664323,43,2006,0.319148936,0.336059338,0.226775956,0.103350369,0.26183283,0.336363636
0.133354306,41,2018,0.072340426,0.338151388,0.606557377,0.216922203,0.392749245,0.472727273
0.144454482,42,2015,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.144270299,43,2015,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.154711775,43,2016,0,0.429440852,0.661202186,0.443498012,0.39224572,0.410855615
0.111829174,44.6,2016,0.114893617,0.440852035,0.702185792,0.444065872,0.392749245,0.71657754
0.094569772,46.85,2017,0.114893617,0.516926588,0.734972678,0.444065872,0.392749245,0.764705882
0.062604218,38.7,2006,0.038297872,0.273488018,0.504098361,0.27370812,0.228096677,0.29459893
0.061678383,38.7,2006,0.038297872,0.273488018,0.504098361,0.27370812,0.228096677,0.29459893
0.061429174,38.7,2006,0.038297872,0.273488018,0.504098361,0.27370812,0.228096677,0.29459893
0.112186292,42,2009,0.106382979,0.364777482,0.655737705,0.330494037,0.367573011,0.470588235
0.112056942,42,2009,0.106382979,0.364777482,0.655737705,0.330494037,0.367573011,0.470588235
0.206426011,53,2008,0.106382979,0.608216052,0.770491803,0.444065872,0.392749245,0.743315508
0.229492443,41,2019,0.127659574,0.437048307,0.672131148,0.256104486,0.342396777,0.256363636
0.153002109,43.6,2015,0.085106383,0.410422214,0.699453552,0.256104486,0.367573011,0.283208556
0.152657293,43.6,2015,0.085106383,0.410422214,0.699453552,0.256104486,0.367573011,0.283208556
0.145074868,39,2018,0.106382979,0.338151388,0.591530055,0.159568427,0.256797583,0.219090909
0.142034095,39,2018,0.106382979,0.338151388,0.591530055,0.159568427,0.256797583,0.219090909
0.304151845,49,2015,0.127659574,0.588056295,0.780054645,0.522998296,0.342396777,0.550481283
0.308418278,49,2016,0.127659574,0.588056295,0.780054645,0.522998296,0.342396777,0.550481283
0.069081195,38.4,2014,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.10171529,38.4,2015,0.136170213,0.443514644,0.616120219,0.217490062,0.291037261,0.314973262
0.118569772,38.5,2017,0.170212766,0.413845569,0.612021858,0.216922203,0.140986908,0.320855615
0.159413005,38.5,2018,0.170212766,0.413845569,0.612021858,0.216922203,0.140986908,0.320855615
0.159235852,38.5,2018,0.170212766,0.413845569,0.612021858,0.216922203,0.140986908,0.320855615
0.128921617,38.5,2018,0.170212766,0.413845569,0.612021858,0.216922203,0.140986908,0.320855615
0.128666081,38.5,2018,0.170212766,0.413845569,0.612021858,0.216922203,0.140986908,0.320855615
0.119657996,38.5,2018,0.170212766,0.413845569,0.612021858,0.216922203,0.140986908,0.320855615
0.146427065,42.5,2016,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.146140246,42.5,2016,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.176508612,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.176313884,42.5,2017,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.17998594,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.17964007,42.5,2018,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.193229174,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.180236555,42.5,2019,0.170212766,0.285279574,0.632513661,0.161839864,0.295065458,0.465026738
0.099461511,41,2008,0.136170213,0.276531,0.711748634,0.159568427,0.165156093,0.311016043
0.099371529,41,2008,0.136170213,0.276531,0.711748634,0.159568427,0.165156093,0.311016043
0.122979613,44.6,2007,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.122836204,44.6,2007,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.103595431,44.6,2007,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.092972232,44.6,2007,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.135791564,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.135634798,44.6,2008,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.133501582,44.6,2010,0.14893617,0.461772537,0.740437158,0.359454855,0.443605237,0.336363636
0.16564007,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.16549877,45.8,2013,0.14893617,0.570178775,0.763661202,0.580919932,0.165156093,0.603636364
0.165319508,51,2006,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.193022847,51,2007,0.191489362,0.669075694,0.853825137,0.535491198,0.473816717,0.501764706
0.090824253,40.5,2005,0.114893617,0.456066946,0.713114754,0.160136286,0.29204431,0.315508021
0.090610545,40.6,2006,0.114893617,0.456066946,0.713114754,0.160136286,0.29204431,0.315508021
0.176313884,42.5,2017,0.127659574,0.475085584,0.740437158,0.330494037,0.402819738,0.398395722
0.175974692,42.5,2017,0.127659574,0.475085584,0.740437158,0.330494037,0.402819738,0.398395722
0.188760633,45.8,2017,0.14893617,0.589197413,0.763661202,0.580352073,0.342396777,0.649197861
0.193022847,45.8,2019,0.14893617,0.589197413,0.763661202,0.580352073,0.342396777,0.649197861
0.118527241,39.5,2015,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.112043937,39.5,2015,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.199777504,45,2018,0.212765957,0.410422214,0.718579235,0.330494037,0.29204431,0.518716578
0.112275571,39.5,2015,0.170212766,0.322936478,0.632513661,0.233957978,0.206445116,0.395454545
0.261986643,53.5,2012,0.25106383,0.566375048,0.856557377,0.444065872,0.392749245,0.67315508
0.133618278,44,2008,0.872340426,0.399011031,0.269125683,0.30153322,0.266364552,0.41684492
0.037566257,39,2009,0.65106383,0.252567516,0.200819672,0.032935832,0.039274924,0.329893048
0.037545167,39,2009,0.65106383,0.252567516,0.200819672,0.032935832,0.039274924,0.329893048
0.013215817,38,2008,0.434042553,0.273488018,0.221311475,0.074957411,0.095669688,0.278074866
0.017912478,39,2008,0.382978723,0.314682389,0.229508197,0.107893242,0.171198389,0.351229947
0.048229174,49,2008,0.382978723,0.478889312,0.326502732,0.159568427,0.271903323,0.532566845
0.02645167,49,2010,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.021755009,49,2010,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.078113533,54,2010,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.108005624,56,2008,0.70212766,0.838531761,0.362021858,0.262350937,0.493454179,0.743315508
0.048226362,40,2009,0.638297872,0.286268543,0.219945355,0.067007382,0.089123867,0.330374332
0.054633743,46,2009,0.612765957,0.402814758,0.260928962,0.103918228,0.256797583,0.406898396
0.084521968,49,2009,0.612765957,0.523773298,0.292349727,0.124929018,0.262336354,0.501764706
0.088791916,49,2008,0.612765957,0.523773298,0.292349727,0.124929018,0.262336354,0.501764706
0.019620387,40,2008,0.404255319,0.313807531,0.222677596,0.103918228,0.171198389,0.247433155
0.041814411,43,2008,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.034990861,43,2008,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.024738137,43,2009,0.374468085,0.337809053,0.265027322,0.103350369,0.171198389,0.380802139
0.046518805,47,2008,0.468085106,0.401483454,0.269125683,0.103918228,0.256797583,0.345294118
0.039685062,47,2008,0.468085106,0.401483454,0.269125683,0.103918228,0.256797583,0.345294118
0.030721265,47,2009,0.468085106,0.401483454,0.269125683,0.103918228,0.256797583,0.345294118
0.060824956,49,2010,0.319148936,0.473297832,0.303278689,0.12322544,0.273917422,0.496791444
0.060821793,49,2010,0.319148936,0.473297832,0.303278689,0.12322544,0.273917422,0.496791444
0.069147627,46,2008,0.617021277,0.410422214,0.262295082,0.093128904,0.291037261,0.428770053
0.037552548,42,2009,0.489361702,0.335108406,0.256830601,0.080068143,0.210976838,0.267807487
0.022609139,45,2008,0.45106383,0.396196272,0.275956284,0.290743896,0.115810675,0.330855615
0.347047803,55,2009,0.574468085,1,0.330601093,0.501419648,0.508559919,0.665721925
0.021764499,40,2008,0.438297872,0.322936478,0.240437158,0.069278819,0.140483384,0.354224599
0.021755009,40,2008,0.438297872,0.322936478,0.240437158,0.069278819,0.140483384,0.354224599
0.035375044,43,2007,0.514893617,0.414225941,0.259562842,0.120954003,0.15407855,0.41684492
0.081943058,50,2009,0.310638298,0.565614302,0.303278689,0.312322544,0.371097684,0.543529412
0.096575044,48,2007,0.242553191,0.594864968,0.285519126,0.333901193,0.485397784,0.358181818
0.056765554,40,2008,0.531914894,0.256713579,0.18442623,0.064735945,0.06998993,0.338823529
0.055930053,40,2008,0.531914894,0.256713579,0.18442623,0.064735945,0.06998993,0.338823529
0.035219332,45,2008,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.018347979,39,2008,0.446808511,0.278432864,0.218579235,0.063032368,0.16918429,0.24197861
0.023472759,39,2007,0.45106383,0.298630658,0.219945355,0.063032368,0.16918429,0.320962567
0.04609174,42,2008,0.50212766,0.33910232,0.25273224,0.063032368,0.16918429,0.290641711
0.050361336,42,2009,0.50212766,0.33910232,0.25273224,0.063032368,0.16918429,0.290641711
0.022576098,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.216515609,0.447058824
0.041409842,45,2007,0.468085106,0.376188665,0.285519126,0.126064736,0.309667674,0.44171123
0.058919508,45,2008,0.468085106,0.376188665,0.285519126,0.126064736,0.309667674,0.44171123
0.054630931,45,2008,0.468085106,0.376188665,0.285519126,0.126064736,0.309667674,0.44171123
0.098723374,55,2007,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
0.098607733,55,2007,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
0.112270299,55,2008,0.438297872,0.646253328,0.351092896,0.400340716,0.458710977,0.512192513
0.107573638,46,2007,0.574468085,0.471281856,0.259562842,0.151618399,0.208962739,0.470588235
0.034990861,44,2014,0.331914894,0.478889312,0.282786885,0.107893242,0.171198389,0.428770053
0.090926538,49,2014,0.382978723,0.478889312,0.301912568,0.170357751,0.367573011,0.590213904
0.110140598,54,2012,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.110118453,54,2012,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.097326889,54,2012,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.09092232,54,2012,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.082383128,54,2012,0.642553191,0.706960822,0.338797814,0.148779103,0.336858006,0.684117647
0.060841125,46,2013,0.506382979,0.467478129,0.260928962,0.107893242,0.281470292,0.399946524
0.060627768,46,2013,0.506382979,0.467478129,0.260928962,0.107893242,0.281470292,0.399946524
0.047372583,40,2011,0.638297872,0.286268543,0.219945355,0.067007382,0.089123867,0.330374332
0.041779613,40,2012,0.468085106,0.321034614,0.262295082,0.103350369,0.27693857,0.357219251
0.060608436,45,2012,0.514893617,0.362761506,0.303278689,0.097103918,0.277945619,0.443636364
0.063170123,48,2014,0.514893617,0.505363256,0.337431694,0.217490062,0.336858006,0.467486631
0.161370475,45,2011,0.425531915,0.51312286,0.24863388,0.152186258,0.201409869,0.459893048
0.064878032,44,2013,0.531914894,0.384785089,0.281420765,0.131743328,0.27693857,0.435828877
0.068708963,44,2013,0.531914894,0.384785089,0.281420765,0.131743328,0.27693857,0.435828877
0.060608436,44,2013,0.531914894,0.384785089,0.281420765,0.131743328,0.27693857,0.435828877
0.122944112,50,2012,0.446808511,0.520730316,0.357923497,0.131743328,0.39224572,0.438181818
0.03114833,45,2014,0.276595745,0.467478129,0.259562842,0.143100511,0.264853978,0.428877005
0.142136028,41,2013,0.442553191,0.486496767,0.25,0.185689949,0.443101712,0.320855615
0.052086467,44,2011,0.553191489,0.463674401,0.286885246,0.120386144,0.216515609,0.502673797
0.05583304,44,2012,0.553191489,0.463674401,0.286885246,0.120386144,0.216515609,0.502673797
0.064878032,44,2013,0.553191489,0.463674401,0.286885246,0.120386144,0.216515609,0.502673797
0.110135325,50,2011,0.70212766,0.593001141,0.37431694,0.20556502,0.342396777,0.636363636
